Name,Id
id,1
gender,2
PPE,3
DFA,4
RPDE,5
numPulses,6
numPeriodsPulses,6
meanPeriodPulses,6
stdDevPeriodPulses,7
locPctJitter,7
locAbsJitter,7
rapJitter,7
ppq5Jitter,7
ddpJitter,7
locShimmer,8
locDbShimmer,8
apq3Shimmer,8
apq5Shimmer,8
apq11Shimmer,8
ddaShimmer,8
meanAutoCorrHarmonicity,5
meanNoiseToHarmHarmonicity,5
meanHarmToNoiseHarmonicity,5
minIntensity,9
maxIntensity,9
meanIntensity,9
f1,10
f2,11
f3,12
f4,13
b1,14
b2,15
b3,16
b4,17
GQ_prc5_95,18
GQ_std_cycle_open,19
GQ_std_cycle_closed,18
GNE_mean,20
GNE_std,21
GNE_SNR_TKEO,22
GNE_SNR_SEO,23
GNE_NSR_TKEO,22
GNE_NSR_SEO,24
VFER_mean,25
VFER_std,26
VFER_entropy,25
VFER_SNR_TKEO,27
VFER_SNR_SEO,28
VFER_NSR_TKEO,27
VFER_NSR_SEO,28
IMF_SNR_SEO,29
IMF_SNR_TKEO,30
IMF_SNR_entropy,29
IMF_NSR_SEO,31
IMF_NSR_TKEO,29
IMF_NSR_entropy,31
mean_Log_energy,32
mean_MFCC_0th_coef,33
mean_MFCC_1st_coef,34
mean_MFCC_2nd_coef,35
mean_MFCC_3rd_coef,36
mean_MFCC_4th_coef,37
mean_MFCC_5th_coef,38
mean_MFCC_6th_coef,39
mean_MFCC_7th_coef,40
mean_MFCC_8th_coef,41
mean_MFCC_9th_coef,42
mean_MFCC_10th_coef,43
mean_MFCC_11th_coef,44
mean_MFCC_12th_coef,45
mean_delta_log_energy,46
mean_0th_delta,47
mean_1st_delta,48
mean_2nd_delta,49
mean_3rd_delta,50
mean_4th_delta,51
mean_5th_delta,52
mean_6th_delta,53
mean_7th_delta,54
mean_8th_delta,55
mean_9th_delta,56
mean_10th_delta,57
mean_11th_delta,58
mean_12th_delta,59
mean_delta_delta_log_energy,60
mean_delta_delta_0th,61
mean_1st_delta_delta,62
mean_2nd_delta_delta,63
mean_3rd_delta_delta,64
mean_4th_delta_delta,65
mean_5th_delta_delta,66
mean_6th_delta_delta,67
mean_7th_delta_delta,68
mean_8th_delta_delta,69
mean_9th_delta_delta,70
mean_10th_delta_delta,71
mean_11th_delta_delta,72
mean_12th_delta_delta,73
std_Log_energy,74
std_MFCC_0th_coef,75
std_MFCC_1st_coef,76
std_MFCC_2nd_coef,77
std_MFCC_3rd_coef,78
std_MFCC_4th_coef,79
std_MFCC_5th_coef,80
std_MFCC_6th_coef,81
std_MFCC_7th_coef,82
std_MFCC_8th_coef,83
std_MFCC_9th_coef,84
std_MFCC_10th_coef,85
std_MFCC_11th_coef,86
std_MFCC_12th_coef,87
std_delta_log_energy,74
std_0th_delta,75
std_1st_delta,76
std_2nd_delta,77
std_3rd_delta,78
std_4th_delta,79
std_5th_delta,80
std_6th_delta,81
std_7th_delta,82
std_8th_delta,83
std_9th_delta,84
std_10th_delta,85
std_11th_delta,86
std_12th_delta,87
std_delta_delta_log_energy,74
std_delta_delta_0th,75
std_1st_delta_delta,76
std_2nd_delta_delta,77
std_3rd_delta_delta,78
std_4th_delta_delta,79
std_5th_delta_delta,80
std_6th_delta_delta,81
std_7th_delta_delta,82
std_8th_delta_delta,83
std_9th_delta_delta,84
std_10th_delta_delta,85
std_11th_delta_delta,86
std_12th_delta_delta,87
Ea,88
Ed_1_coef,89
Ed_2_coef,90
Ed_3_coef,91
Ed_4_coef,92
Ed_5_coef,93
Ed_6_coef,94
Ed_7_coef,95
Ed_8_coef,95
Ed_9_coef,88
Ed_10_coef,88
det_entropy_shannon_1_coef,96
det_entropy_shannon_2_coef,97
det_entropy_shannon_3_coef,91
det_entropy_shannon_4_coef,92
det_entropy_shannon_5_coef,93
det_entropy_shannon_6_coef,94
det_entropy_shannon_7_coef,95
det_entropy_shannon_8_coef,95
det_entropy_shannon_9_coef,88
det_entropy_shannon_10_coef,88
det_entropy_log_1_coef,89
det_entropy_log_2_coef,89
det_entropy_log_3_coef,91
det_entropy_log_4_coef,92
det_entropy_log_5_coef,93
det_entropy_log_6_coef,94
det_entropy_log_7_coef,98
det_entropy_log_8_coef,98
det_entropy_log_9_coef,88
det_entropy_log_10_coef,88
det_TKEO_mean_1_coef,89
det_TKEO_mean_2_coef,89
det_TKEO_mean_3_coef,91
det_TKEO_mean_4_coef,92
det_TKEO_mean_5_coef,93
det_TKEO_mean_6_coef,94
det_TKEO_mean_7_coef,95
det_TKEO_mean_8_coef,95
det_TKEO_mean_9_coef,88
det_TKEO_mean_10_coef,88
det_TKEO_std_1_coef,89
det_TKEO_std_2_coef,89
det_TKEO_std_3_coef,91
det_TKEO_std_4_coef,92
det_TKEO_std_5_coef,93
det_TKEO_std_6_coef,94
det_TKEO_std_7_coef,95
det_TKEO_std_8_coef,95
det_TKEO_std_9_coef,88
det_TKEO_std_10_coef,88
app_entropy_shannon_1_coef,99
app_entropy_shannon_2_coef,99
app_entropy_shannon_3_coef,99
app_entropy_shannon_4_coef,99
app_entropy_shannon_5_coef,99
app_entropy_shannon_6_coef,99
app_entropy_shannon_7_coef,99
app_entropy_shannon_8_coef,99
app_entropy_shannon_9_coef,99
app_entropy_shannon_10_coef,99
app_entropy_log_1_coef,99
app_entropy_log_2_coef,99
app_entropy_log_3_coef,99
app_entropy_log_4_coef,99
app_entropy_log_5_coef,99
app_entropy_log_6_coef,99
app_entropy_log_7_coef,99
app_entropy_log_8_coef,99
app_entropy_log_9_coef,99
app_entropy_log_10_coef,99
app_det_TKEO_mean_1_coef,99
app_det_TKEO_mean_2_coef,99
app_det_TKEO_mean_3_coef,99
app_det_TKEO_mean_4_coef,99
app_det_TKEO_mean_5_coef,99
app_det_TKEO_mean_6_coef,99
app_det_TKEO_mean_7_coef,99
app_det_TKEO_mean_8_coef,99
app_det_TKEO_mean_9_coef,99
app_det_TKEO_mean_10_coef,99
app_TKEO_std_1_coef,99
app_TKEO_std_2_coef,99
app_TKEO_std_3_coef,99
app_TKEO_std_4_coef,99
app_TKEO_std_5_coef,99
app_TKEO_std_6_coef,99
app_TKEO_std_7_coef,99
app_TKEO_std_8_coef,99
app_TKEO_std_9_coef,99
app_TKEO_std_10_coef,99
Ea2,88
Ed2_1_coef,89
Ed2_2_coef,90
Ed2_3_coef,91
Ed2_4_coef,92
Ed2_5_coef,93
Ed2_6_coef,94
Ed2_7_coef,95
Ed2_8_coef,95
Ed2_9_coef,88
Ed2_10_coef,88
det_LT_entropy_shannon_1_coef,89
det_LT_entropy_shannon_2_coef,90
det_LT_entropy_shannon_3_coef,91
det_LT_entropy_shannon_4_coef,92
det_LT_entropy_shannon_5_coef,100
det_LT_entropy_shannon_6_coef,101
det_LT_entropy_shannon_7_coef,102
det_LT_entropy_shannon_8_coef,103
det_LT_entropy_shannon_9_coef,104
det_LT_entropy_shannon_10_coef,105
det_LT_entropy_log_1_coef,89
det_LT_entropy_log_2_coef,90
det_LT_entropy_log_3_coef,91
det_LT_entropy_log_4_coef,92
det_LT_entropy_log_5_coef,93
det_LT_entropy_log_6_coef,94
det_LT_entropy_log_7_coef,98
det_LT_entropy_log_8_coef,98
det_LT_entropy_log_9_coef,88
det_LT_entropy_log_10_coef,88
det_LT_TKEO_mean_1_coef,89
det_LT_TKEO_mean_2_coef,90
det_LT_TKEO_mean_3_coef,91
det_LT_TKEO_mean_4_coef,92
det_LT_TKEO_mean_5_coef,93
det_LT_TKEO_mean_6_coef,94
det_LT_TKEO_mean_7_coef,95
det_LT_TKEO_mean_8_coef,95
det_LT_TKEO_mean_9_coef,88
det_LT_TKEO_mean_10_coef,88
det_LT_TKEO_std_1_coef,89
det_LT_TKEO_std_2_coef,90
det_LT_TKEO_std_3_coef,91
det_LT_TKEO_std_4_coef,92
det_LT_TKEO_std_5_coef,93
det_LT_TKEO_std_6_coef,94
det_LT_TKEO_std_7_coef,95
