Name,Id
id,1
gender,2
PPE,3
DFA,4
RPDE,5
numPulses,6
numPeriodsPulses,6
meanPeriodPulses,6
stdDevPeriodPulses,7
locPctJitter,8
locAbsJitter,8
rapJitter,8
ppq5Jitter,8
ddpJitter,8
locShimmer,9
locDbShimmer,9
apq3Shimmer,9
apq5Shimmer,9
apq11Shimmer,9
ddaShimmer,9
meanAutoCorrHarmonicity,10
meanNoiseToHarmHarmonicity,10
meanHarmToNoiseHarmonicity,10
minIntensity,11
maxIntensity,11
meanIntensity,11
f1,12
f2,13
f3,14
f4,15
b1,16
b2,17
b3,18
b4,19
GQ_prc5_95,20
GQ_std_cycle_open,21
GQ_std_cycle_closed,20
GNE_mean,22
GNE_std,23
GNE_SNR_TKEO,24
GNE_SNR_SEO,25
GNE_NSR_TKEO,24
GNE_NSR_SEO,26
VFER_mean,27
VFER_std,28
VFER_entropy,27
VFER_SNR_TKEO,29
VFER_SNR_SEO,30
VFER_NSR_TKEO,31
VFER_NSR_SEO,32
IMF_SNR_SEO,33
IMF_SNR_TKEO,34
IMF_SNR_entropy,33
IMF_NSR_SEO,35
IMF_NSR_TKEO,36
IMF_NSR_entropy,35
mean_Log_energy,37
mean_MFCC_0th_coef,38
mean_MFCC_1st_coef,39
mean_MFCC_2nd_coef,40
mean_MFCC_3rd_coef,41
mean_MFCC_4th_coef,42
mean_MFCC_5th_coef,43
mean_MFCC_6th_coef,44
mean_MFCC_7th_coef,45
mean_MFCC_8th_coef,46
mean_MFCC_9th_coef,47
mean_MFCC_10th_coef,48
mean_MFCC_11th_coef,49
mean_MFCC_12th_coef,50
mean_delta_log_energy,51
mean_0th_delta,52
mean_1st_delta,53
mean_2nd_delta,54
mean_3rd_delta,55
mean_4th_delta,56
mean_5th_delta,57
mean_6th_delta,58
mean_7th_delta,59
mean_8th_delta,60
mean_9th_delta,61
mean_10th_delta,62
mean_11th_delta,63
mean_12th_delta,64
mean_delta_delta_log_energy,65
mean_delta_delta_0th,66
mean_1st_delta_delta,67
mean_2nd_delta_delta,68
mean_3rd_delta_delta,69
mean_4th_delta_delta,70
mean_5th_delta_delta,71
mean_6th_delta_delta,72
mean_7th_delta_delta,73
mean_8th_delta_delta,74
mean_9th_delta_delta,75
mean_10th_delta_delta,76
mean_11th_delta_delta,77
mean_12th_delta_delta,78
std_Log_energy,79
std_MFCC_0th_coef,80
std_MFCC_1st_coef,81
std_MFCC_2nd_coef,82
std_MFCC_3rd_coef,83
std_MFCC_4th_coef,84
std_MFCC_5th_coef,85
std_MFCC_6th_coef,86
std_MFCC_7th_coef,87
std_MFCC_8th_coef,88
std_MFCC_9th_coef,89
std_MFCC_10th_coef,90
std_MFCC_11th_coef,91
std_MFCC_12th_coef,92
std_delta_log_energy,93
std_0th_delta,94
std_1st_delta,81
std_2nd_delta,95
std_3rd_delta,96
std_4th_delta,97
std_5th_delta,98
std_6th_delta,99
std_7th_delta,100
std_8th_delta,101
std_9th_delta,102
std_10th_delta,103
std_11th_delta,104
std_12th_delta,105
std_delta_delta_log_energy,93
std_delta_delta_0th,94
std_1st_delta_delta,81
std_2nd_delta_delta,95
std_3rd_delta_delta,96
std_4th_delta_delta,97
std_5th_delta_delta,98
std_6th_delta_delta,99
std_7th_delta_delta,100
std_8th_delta_delta,101
std_9th_delta_delta,102
std_10th_delta_delta,103
std_11th_delta_delta,104
std_12th_delta_delta,105
Ea,106
Ed_1_coef,107
Ed_2_coef,108
Ed_3_coef,109
Ed_4_coef,110
Ed_5_coef,111
Ed_6_coef,112
Ed_7_coef,113
Ed_8_coef,114
Ed_9_coef,115
Ed_10_coef,116
det_entropy_shannon_1_coef,117
det_entropy_shannon_2_coef,118
det_entropy_shannon_3_coef,109
det_entropy_shannon_4_coef,110
det_entropy_shannon_5_coef,111
det_entropy_shannon_6_coef,112
det_entropy_shannon_7_coef,113
det_entropy_shannon_8_coef,114
det_entropy_shannon_9_coef,115
det_entropy_shannon_10_coef,116
det_entropy_log_1_coef,119
det_entropy_log_2_coef,119
det_entropy_log_3_coef,120
det_entropy_log_4_coef,121
det_entropy_log_5_coef,122
det_entropy_log_6_coef,123
det_entropy_log_7_coef,124
det_entropy_log_8_coef,124
det_entropy_log_9_coef,115
det_entropy_log_10_coef,115
det_TKEO_mean_1_coef,107
det_TKEO_mean_2_coef,107
det_TKEO_mean_3_coef,109
det_TKEO_mean_4_coef,110
det_TKEO_mean_5_coef,111
det_TKEO_mean_6_coef,112
det_TKEO_mean_7_coef,113
det_TKEO_mean_8_coef,114
det_TKEO_mean_9_coef,115
det_TKEO_mean_10_coef,116
det_TKEO_std_1_coef,107
det_TKEO_std_2_coef,107
det_TKEO_std_3_coef,109
det_TKEO_std_4_coef,110
det_TKEO_std_5_coef,111
det_TKEO_std_6_coef,112
det_TKEO_std_7_coef,113
det_TKEO_std_8_coef,114
det_TKEO_std_9_coef,115
det_TKEO_std_10_coef,116
app_entropy_shannon_1_coef,125
app_entropy_shannon_2_coef,125
app_entropy_shannon_3_coef,125
app_entropy_shannon_4_coef,125
app_entropy_shannon_5_coef,125
app_entropy_shannon_6_coef,125
app_entropy_shannon_7_coef,125
app_entropy_shannon_8_coef,125
app_entropy_shannon_9_coef,125
app_entropy_shannon_10_coef,125
app_entropy_log_1_coef,125
app_entropy_log_2_coef,125
app_entropy_log_3_coef,125
app_entropy_log_4_coef,125
app_entropy_log_5_coef,125
app_entropy_log_6_coef,125
app_entropy_log_7_coef,125
app_entropy_log_8_coef,125
app_entropy_log_9_coef,125
app_entropy_log_10_coef,125
app_det_TKEO_mean_1_coef,126
app_det_TKEO_mean_2_coef,126
app_det_TKEO_mean_3_coef,126
app_det_TKEO_mean_4_coef,125
app_det_TKEO_mean_5_coef,125
app_det_TKEO_mean_6_coef,125
app_det_TKEO_mean_7_coef,125
app_det_TKEO_mean_8_coef,125
app_det_TKEO_mean_9_coef,125
app_det_TKEO_mean_10_coef,125
app_TKEO_std_1_coef,126
app_TKEO_std_2_coef,126
app_TKEO_std_3_coef,126
app_TKEO_std_4_coef,126
app_TKEO_std_5_coef,125
app_TKEO_std_6_coef,125
app_TKEO_std_7_coef,125
app_TKEO_std_8_coef,125
app_TKEO_std_9_coef,125
app_TKEO_std_10_coef,125
Ea2,106
Ed2_1_coef,107
Ed2_2_coef,108
Ed2_3_coef,109
Ed2_4_coef,110
Ed2_5_coef,111
Ed2_6_coef,112
Ed2_7_coef,113
Ed2_8_coef,114
Ed2_9_coef,115
Ed2_10_coef,116
det_LT_entropy_shannon_1_coef,107
det_LT_entropy_shannon_2_coef,108
det_LT_entropy_shannon_3_coef,109
det_LT_entropy_shannon_4_coef,127
det_LT_entropy_shannon_5_coef,128
det_LT_entropy_shannon_6_coef,129
det_LT_entropy_shannon_7_coef,130
det_LT_entropy_shannon_8_coef,131
det_LT_entropy_shannon_9_coef,132
det_LT_entropy_shannon_10_coef,133
det_LT_entropy_log_1_coef,119
det_LT_entropy_log_2_coef,134
det_LT_entropy_log_3_coef,120
det_LT_entropy_log_4_coef,121
det_LT_entropy_log_5_coef,122
det_LT_entropy_log_6_coef,123
det_LT_entropy_log_7_coef,124
det_LT_entropy_log_8_coef,124
det_LT_entropy_log_9_coef,115
det_LT_entropy_log_10_coef,115
det_LT_TKEO_mean_1_coef,107
det_LT_TKEO_mean_2_coef,108
det_LT_TKEO_mean_3_coef,109
det_LT_TKEO_mean_4_coef,110
det_LT_TKEO_mean_5_coef,111
det_LT_TKEO_mean_6_coef,112
det_LT_TKEO_mean_7_coef,113
det_LT_TKEO_mean_8_coef,114
det_LT_TKEO_mean_9_coef,115
det_LT_TKEO_mean_10_coef,116
det_LT_TKEO_std_1_coef,107
det_LT_TKEO_std_2_coef,108
det_LT_TKEO_std_3_coef,109
det_LT_TKEO_std_4_coef,110
det_LT_TKEO_std_5_coef,111
det_LT_TKEO_std_6_coef,112
det_LT_TKEO_std_7_coef,113
